App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeParameterTest.java,TypeParameterTest.java,TypeParameterTest,6,4,6,4,0,4,true,true,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeResolverTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeResolverTest.java,TypeResolverTest.java,TypedListKeyMap,9,29,59,27,0,27,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypesTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypesTest.java,TypesTest.java,TypeVariableEqualsTester,27,42,120,28,0,28,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeTokenResolutionTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeTokenResolutionTest.java,TypeTokenResolutionTest.java,ForTwoStageResolution,17,79,156,36,0,36,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeTokenSubtypeTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeTokenSubtypeTest.java,TypeTokenSubtypeTest.java,MyTypeBoundUsesImplicitBound,7,72,87,10,0,10,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeTokenTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeTokenTest.java,TypeTokenTest.java,Base,34,211,746,172,0,172,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\reflect\TypeVisitorTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/reflect/TypeVisitorTest.java,TypeVisitorTest.java,BaseTypeVisitor,11,20,28,7,0,7,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractAbstractFutureTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractAbstractFutureTest.java,AbstractAbstractFutureTest.java,CountingRunnable,21,48,205,35,0,35,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractChainedListenableFutureTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractChainedListenableFutureTest.java,AbstractChainedListenableFutureTest.java,AbstractChainedListenableFutureTest,10,9,15,6,0,6,true,true,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractClosingFutureTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractClosingFutureTest.java,AbstractClosingFutureTest.java,NoOpValueAndCloserConsumer,61,100,357,62,0,62,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractExecutionThreadServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractExecutionThreadServiceTest.java,AbstractExecutionThreadServiceTest.java,FakeService,17,40,147,12,0,12,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractFutureCancellationCauseTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureCancellationCauseTest.java,AbstractFutureCancellationCauseTest.java,AbstractFutureCancellationCauseTest,15,14,43,3,0,3,true,true,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractFutureDefaultAtomicHelperTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureDefaultAtomicHelperTest.java,AbstractFutureDefaultAtomicHelperTest.java,AbstractFutureDefaultAtomicHelperTest,6,3,3,1,0,1,true,true,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractFutureFallbackAtomicHelperTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureFallbackAtomicHelperTest.java,AbstractFutureFallbackAtomicHelperTest.java,AbstractFutureFallbackAtomicHelperTest,13,7,21,0,0,0,true,true,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractFutureTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureTest.java,AbstractFutureTest.java,InterruptibleFuture,56,98,342,45,0,45,true,false,false,true,false,false,false,false,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractIdleServiceTest.java,AbstractIdleServiceTest.java,DefaultService,12,22,83,10,0,10,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractListeningExecutorServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractListeningExecutorServiceTest.java,AbstractListeningExecutorServiceTest.java,TestListeningExecutorService,8,9,24,1,0,1,true,true,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractScheduledServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractScheduledServiceTest.java,AbstractScheduledServiceTest.java,TestFailingCustomScheduledService,31,68,211,20,0,20,true,true,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AbstractServiceTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AbstractServiceTest.java,AbstractServiceTest.java,DefaultService,20,76,347,38,0,38,true,false,false,true,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\guava\android\guava-tests\test\com\google\common\util\concurrent\AggregateFutureStateDefaultAtomicHelperTest.java,dataset/projects/guava/android/guava-tests/test/com/google/common/util/concurrent/AggregateFutureStateDefaultAtomicHelperTest.java,AggregateFutureStateDefaultAtomicHelperTest.java,AggregateFutureStateDefaultAtomicHelperTest,5,1,1,1,0,1,true,true,false,true,false,false,false,false,false,false
