file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,"setReplicatorDispatchRate/2[java.lang.String,org.apache.pulsar.client.admin.internal.DispatchRate]",false,1127,3,2,0,2,1,2,3,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,"setOffloadDeleteLag/3[java.lang.String,long,java.util.concurrent.TimeUnit]",false,1697,2,2,0,2,1,2,3,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getScalableTopicAutoScalePolicy/1[java.lang.String],false,586,3,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeMaxUnackedMessagesPerSubscriptionAsync/1[java.lang.String],false,1597,4,3,1,2,1,3,5,1,2,1,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,18,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeMaxConsumersPerSubscriptionAsync/1[java.lang.String],false,1521,4,3,1,2,1,3,5,1,2,1,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,17,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,"setPropertyAsync/3[java.lang.String,java.lang.String,java.lang.String]",false,1917,4,3,1,2,1,4,5,1,2,3,4,1,1,0,0,0,0,2,0,2,0,0,0,0,0,15,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getSubscriptionAuthMode/1[java.lang.String],false,1253,3,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getMaxSubscriptionsPerTopicAsync/1[java.lang.String],false,1388,2,3,1,2,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,revokePermissionOnTopicsAsync/1[java.util.List<org.apache.pulsar.client.admin.internal.RevokeTopicPermissionOptions>],false,285,3,2,1,1,1,3,5,1,2,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,16,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,clearNamespaceBacklog/1[java.lang.String],false,1162,2,2,0,2,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getIsAllowAutoUpdateSchemaAsync/1[java.lang.String],false,1820,2,3,1,2,1,1,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeMaxSubscriptionsPerTopicAsync/1[java.lang.String],false,1412,4,3,1,2,1,3,5,1,2,1,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,17,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeMaxTopicsPerNamespace/1[java.lang.String],false,1905,2,2,0,2,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getOffloadDeleteLagMs/1[java.lang.String],false,1686,2,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getNamespaces/1[java.lang.String],false,75,2,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeNamespaceEntryFilters/1[java.lang.String],false,2085,2,2,0,2,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,removeSubscribeRate/1[java.lang.String],false,1069,2,2,0,2,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,getBacklogQuotaMap/1[java.lang.String],false,724,4,2,0,2,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\NamespacesImpl.java,org.apache.pulsar.client.admin.internal.NamespacesImpl,"unloadNamespaceBundle/3[java.lang.String,java.lang.String,java.lang.String]",false,915,2,2,0,2,1,2,3,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\CryptoKeyReader.java,org.apache.pulsar.client.api.CryptoKeyReader,"getPrivateKey/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",false,48,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\api\CryptoKeyReader.java,org.apache.pulsar.client.api.CryptoKeyReader,"getPublicKey/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",false,33,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,testSmallTrafficShedding/0,false,204,7,0,0,0,3,17,55,0,19,0,17,0,0,2,0,0,0,8,17,27,4,1,0,0,0,32,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,setup/0,false,45,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,testMaxUnloadBundleNumPerShedding/0,false,50,7,0,0,0,2,12,26,0,11,0,12,0,0,1,0,0,0,4,8,12,3,1,0,0,0,30,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,UniformLoadShedderTest/0,true,40,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,testOverloadBrokerSelect/0,false,127,8,0,0,0,3,17,43,0,15,0,17,0,0,2,0,0,0,10,35,17,8,2,0,0,0,36,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\UniformLoadShedderTest.java,org.apache.pulsar.broker.loadbalance.impl.UniformLoadShedderTest,testBrokerWithMultipleBundles/0,false,89,7,0,0,0,2,11,25,0,11,0,11,0,0,1,0,0,0,4,5,12,3,1,0,0,0,28,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\main\java\org\apache\pulsar\tests\SingletonCleanerListener.java,org.apache.pulsar.tests.SingletonCleanerListener,jsonSchemaClearCaches/0,false,99,0,1,1,0,3,4,10,0,0,0,4,0,0,0,1,1,0,1,0,0,0,2,0,0,0,27,10,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\main\java\org\apache\pulsar\tests\SingletonCleanerListener.java,org.apache.pulsar.tests.SingletonCleanerListener,onBetweenTestClasses/1[java.util.List<org.apache.pulsar.tests.ITestClass>],false,80,2,2,0,2,1,2,4,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\main\java\org\apache\pulsar\tests\SingletonCleanerListener.java,org.apache.pulsar.tests.SingletonCleanerListener,objectMapperFactoryClearCaches/0,false,87,0,1,1,0,3,4,10,0,0,0,4,0,0,0,1,1,0,1,0,0,0,2,0,0,0,32,10,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\main\java\org\apache\pulsar\tests\SingletonCleanerListener.java,org.apache.pulsar.tests.SingletonCleanerListener,(initializer 1),false,37,0,81,0,81,7,5,36,0,4,0,5,0,0,0,2,4,0,8,0,10,0,2,0,0,0,41,8,4,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,customizeMainPulsarTestContextBuilder/1[PulsarTestContext.Builder],false,73,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,testThrottlingTopicLoadRequestSemaphore/0,false,101,2,1,0,1,2,13,11,0,3,0,13,0,0,0,1,0,0,1,6,3,0,0,0,0,1,37,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,testLookupThrottlingForClientByBrokerInternalRetry/0,false,285,6,3,0,3,6,31,35,0,9,0,31,2,1,2,0,1,0,7,10,8,1,3,0,0,2,81,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,setup/0,false,62,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,cleanup/0,false,68,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,areAllConsumersConnected/1[java.util.List<org.apache.pulsar.broker.service.Consumer<byte[]>>],false,331,1,1,1,0,3,1,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,upsertLookupPermits/1[int],false,340,2,1,1,0,1,6,8,1,2,1,6,0,0,0,0,0,0,1,0,1,0,1,0,0,1,8,2,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,testThrottlingLookupRequestSemaphore/0,false,83,2,1,0,1,2,13,11,0,3,0,13,0,0,0,1,0,0,1,6,3,0,0,0,0,1,36,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,testLookupThrottlingForClientByBroker0Permit/0,false,122,4,0,0,0,4,17,23,0,5,0,17,0,0,1,1,1,1,6,6,6,2,2,0,0,0,41,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\BrokerServiceThrottlingTest.java,org.apache.pulsar.broker.service.BrokerServiceThrottlingTest,testLookupThrottlingForClientByBroker/0,false,167,10,0,0,0,15,33,87,2,24,0,33,0,0,7,1,3,1,4,20,25,4,4,0,0,4,74,1,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous15,"readEntryComplete/2[org.apache.pulsar.broker.service.persistent.Entry,java.lang.Object]",false,4414,4,2,0,2,3,9,17,0,1,2,9,0,0,0,1,1,0,0,1,2,1,2,0,0,0,11,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous15,"readEntryFailed/2[org.apache.pulsar.broker.service.persistent.ManagedLedgerException,java.lang.Object]",false,4434,1,2,0,2,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous14,"readEntryComplete/2[org.apache.pulsar.broker.service.persistent.Entry,java.lang.Object]",false,4222,1,2,0,2,3,9,16,0,1,2,9,0,0,0,1,1,1,2,1,2,1,2,0,0,0,32,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous14,"readEntryFailed/2[org.apache.pulsar.broker.service.persistent.ManagedLedgerException,java.lang.Object]",false,4243,4,2,0,2,3,9,9,0,0,2,9,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous17,"readEntryComplete/2[org.apache.pulsar.broker.service.persistent.Entry,java.lang.Object]",false,5055,3,2,0,2,3,9,18,0,3,2,9,0,0,0,1,1,0,1,1,4,0,2,0,0,0,23,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous17,"readEntryFailed/2[org.apache.pulsar.broker.service.persistent.ManagedLedgerException,java.lang.Object]",false,5075,1,2,0,2,1,4,4,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous16,"offloadComplete/2[org.apache.pulsar.broker.service.persistent.Position,java.lang.Object]",false,4531,2,0,0,0,1,6,5,0,1,2,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,12,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentTopic.java,org.apache.pulsar.broker.service.persistent.PersistentTopic$Anonymous16,"offloadFailed/2[org.apache.pulsar.broker.service.persistent.ManagedLedgerException,java.lang.Object]",false,4540,1,0,0,0,1,5,4,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous20,"findEntryComplete/2[org.apache.bookkeeper.mledger.Position,java.lang.Object]",false,2057,2,1,0,1,2,5,11,0,1,2,5,0,0,0,1,0,0,3,0,2,0,1,0,0,0,16,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerImpl$Anonymous20,"findEntryFailed/3[org.apache.bookkeeper.mledger.ManagedLedgerException,java.util.Optional<org.apache.bookkeeper.mledger.Position>,java.lang.Object]",false,2072,2,0,0,0,1,4,4,0,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,"convert/2[double,org.apache.pulsar.broker.BitRateUnit]",false,172,1,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,toMegabit/1[double],false,160,0,7,7,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,toBit/1[double],false,152,0,7,7,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,toGigabit/1[double],false,164,0,7,7,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,toByte/1[double],false,168,0,7,7,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit,toKilobit/1[double],false,156,0,7,7,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"storeGet/2[java.lang.String,java.util.Set<org.apache.pulsar.metadata.impl.batching.Option>]",false,130,5,3,0,3,1,2,5,1,1,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,6,17,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,updateMetadataEventSynchronizer/1[org.apache.pulsar.metadata.api.MetadataEventSynchronizer],false,164,2,2,1,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,AbstractBatchedMetadataStore/1[org.apache.pulsar.metadata.api.MetadataStoreConfig],true,64,6,3,0,3,3,15,23,0,1,1,15,1,1,0,0,0,0,1,3,15,2,1,0,0,0,35,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,getMetadataEventSynchronizer/0,false,159,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"safeExecuteCallbacks/2[java.lang.Runnable,java.util.List<org.apache.pulsar.metadata.impl.batching.MetadataOp>]",false,207,2,2,0,2,1,4,3,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,20,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,close/0,false,96,4,3,0,3,4,7,16,0,2,0,7,0,0,2,2,0,2,1,1,3,0,2,0,0,0,13,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,flush/0,false,115,3,3,1,2,5,4,13,0,1,0,4,1,2,2,0,0,0,0,0,2,0,2,0,0,0,8,34,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\batching\AbstractBatchedMetadataStore.java,org.apache.pulsar.metadata.impl.batching.AbstractBatchedMetadataStore,"storePut/4[java.lang.String,byte[],java.util.Optional<java.lang.Long>,java.util.Set<org.apache.pulsar.metadata.impl.batching.Option>]",false,152,6,3,0,3,1,2,5,1,1,4,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,false
