file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\PartitionedProducerImpl.java,org.apache.pulsar.client.impl.PartitionedProducerImpl$Anonymous1,anonymous,4,4,0,4,6,1,0,12,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,2,1,0,4,0,2,1,0,2,0,0,0,26,-1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-v5\src\main\java\org\apache\pulsar\client\impl\v5\ScalableConsumerClient.java,org.apache.pulsar.client.impl.v5.ScalableConsumerClient$AssignmentChangeListener,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\schema\SchemaRegistryServiceImpl.java,org.apache.pulsar.broker.service.schema.SchemaRegistryServiceImpl$Functions,interface,6,6,0,6,12,1,0,29,15,0.0,0.0,0.0,6,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,49,7,2,1,1,0,0,5,6,2,5,2,0,0,0,27,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\loadbalance\LoadData.java,org.apache.pulsar.broker.loadbalance.LoadData,class,2,18,16,2,5,1,0,8,0,0.53333336,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,1,22,4,0,0,0,0,0,0,3,0,4,0,0,0,1,45,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\java-examples\src\main\java\org\apache\pulsar\functions\api\examples\ContextFunction.java,org.apache.pulsar.functions.api.examples.ContextFunction,class,4,4,0,4,1,1,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0,0,4,1,5,1,5,0,0,0,0,25,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-io\core\src\test\java\org\apache\pulsar\io\core\SinkTest.java,org.apache.pulsar.io.core.SinkTest$TestSink,innerclass,2,2,0,2,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\main\java\org\apache\pulsar\transaction\coordinator\impl\TxnLogBufferedWriter.java,org.apache.pulsar.transaction.coordinator.impl.TxnLogBufferedWriter$State,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-auth-sasl\src\main\java\org\apache\pulsar\client\impl\auth\AuthenticationSasl.java,org.apache.pulsar.client.impl.auth.AuthenticationSasl,class,17,19,2,17,35,1,0,41,58,0.8557692,0.0,0.0,13,0,9,4,0,0,9,0,0,0,8,3,0,8,0,0,1,0,3,182,8,0,11,4,4,13,1,30,0,23,4,1,0,2,124,1,8
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\functions\worker\PulsarFunctionLocalRunTest.java,org.apache.pulsar.functions.worker.PulsarFunctionLocalRunTest$StatsNullSink,innerclass,2,2,0,2,3,1,0,3,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1,2,0,1,0,0,0,0,13,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-websocket\src\main\java\org\apache\pulsar\websocket\MultiTopicConsumerHandler.java,org.apache.pulsar.websocket.MultiTopicConsumerHandler,class,7,7,0,7,12,4,0,25,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,55,3,1,2,1,1,25,9,11,0,8,3,0,0,1,61,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\schema\DefaultSchemaRegistryService.java,org.apache.pulsar.broker.service.schema.DefaultSchemaRegistryService,class,6,7,1,6,15,1,0,8,105,0.0,0.0,0.0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\ProducerConsumerBase.java,org.apache.pulsar.client.api.ProducerConsumerBase$ReceivedMessages,innerclass,2,2,0,2,6,1,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,20,4,2,0,0,0,0,0,2,0,2,2,0,0,0,10,12,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdFunctions.java,org.apache.pulsar.admin.cli.CmdFunctions$GetFunctionStatus,innerclass,3,3,0,3,2,4,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,5,0,0,1,1,1,0,0,0,28,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-io\batch-data-generator\src\main\java\org\apache\pulsar\io\batchdatagenerator\BatchDataGeneratorPrintSink.java,org.apache.pulsar.io.batchdatagenerator.BatchDataGeneratorPrintSink,class,4,4,0,4,3,1,0,5,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\impl\PulsarZooKeeperClient.java,org.apache.pulsar.metadata.impl.PulsarZooKeeperClient$Anonymous24$Anonymous25,anonymous,3,3,0,3,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,14,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdTopics.java,org.apache.pulsar.admin.cli.CmdTopics$CreateNonPartitionedCmd,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,0,9,0,0,0,0,0,6,0,2,0,4,0,0,0,0,32,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdScalableTopics.java,org.apache.pulsar.admin.cli.CmdScalableTopics$GetMetadataCmd,innerclass,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,1,0,0,0,0,14,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\shell\ConfigShell.java,org.apache.pulsar.shell.ConfigShell$ConfigNameCompletionCandidates,innerclass,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tiered-storage\jcloud\src\test\java\org\apache\bookkeeper\mledger\offload\jcloud\impl\MockManagedLedger.java,org.apache.bookkeeper.mledger.offload.jcloud.impl.MockManagedLedger,class,24,25,1,24,80,1,0,9,3160,0.0,0.0,0.0,80,0,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,6,215,51,0,0,0,0,1,17,2,0,2,0,0,0,0,132,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\worker\src\main\java\org\apache\pulsar\functions\worker\rest\api\v3\FunctionsApiV3Resource.java,org.apache.pulsar.functions.worker.rest.api.v3.FunctionsApiV3Resource,class,34,36,2,34,26,2,0,30,325,0.0,0.0,0.0,26,0,25,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,80,13,0,0,0,0,243,0,0,0,0,0,0,0,0,107,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\test\java\org\apache\pulsar\common\configuration\VipStatusTest.java,org.apache.pulsar.common.configuration.VipStatusTest$MockDeadlock$TaskTwo,innerclass,0,0,0,0,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,1,0,2,1,0,0,0,2,0,0,0,8,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\schema\SchemaTestUtils.java,org.apache.pulsar.client.impl.schema.SchemaTestUtils$NestedBarList,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-docs-tools\src\main\java\org\apache\pulsar\docs\tools\BaseGenerateDocumentation.java,org.apache.pulsar.docs.tools.BaseGenerateDocumentation$FieldContextWrapper,innerclass,1,1,0,1,7,1,0,1,0,0.0,0.0,0.0,7,0,1,0,0,6,7,0,0,0,1,0,0,1,0,0,1,0,0,24,6,0,0,0,0,6,0,1,0,1,0,0,0,0,11,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdNamespaces.java,org.apache.pulsar.admin.cli.CmdNamespaces$SetSubscribeRate,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,10,2,3,1,4,0,0,0,0,36,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\main\java\org\apache\pulsar\transaction\coordinator\TransactionLog.java,org.apache.pulsar.transaction.coordinator.TransactionLog,interface,3,4,1,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\PersistentReplicator.java,org.apache.pulsar.broker.service.persistent.PersistentReplicator$InFlightTask,innerclass,4,4,0,4,12,1,0,6,0,0.36666667,0.0,0.0,5,0,4,0,0,1,5,0,0,2,6,0,0,0,0,6,1,0,0,40,4,0,3,0,1,12,1,8,2,6,1,0,0,0,35,12,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\microbench\src\main\java\org\apache\pulsar\broker\qos\AsyncTokenBucketBenchmark.java,org.apache.pulsar.broker.qos.AsyncTokenBucketBenchmark,class,13,14,1,13,5,1,0,10,8,0.70000005,0.0,0.0,5,0,4,1,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,20,3,2,3,0,0,0,0,42,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\buildtools\src\test\java\org\apache\pulsar\tests\TestRetrySupportBeforeMethodRetryTest.java,org.apache.pulsar.tests.TestRetrySupportBeforeMethodRetryTest,class,7,7,0,7,4,2,0,3,0,0.44444445,0.0,0.0,3,0,0,0,2,1,3,0,0,0,3,0,0,3,0,0,0,0,0,26,0,0,0,0,0,1,2,0,1,3,1,0,1,0,39,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\utils\SimpleCache.java,org.apache.pulsar.utils.SimpleCache,class,3,6,3,3,6,1,0,13,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,1,2,0,0,2,0,0,2,0,0,60,2,0,2,0,0,0,0,6,0,8,4,0,1,2,22,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\test\java\org\apache\pulsar\broker\authentication\AuthenticationProviderBasicTest.java,org.apache.pulsar.broker.authentication.AuthenticationProviderBasicTest,class,8,9,1,8,7,1,0,19,13,0.6428572,0.0,0.0,7,0,6,1,0,0,6,0,0,0,2,0,0,2,0,0,2,0,12,50,0,0,0,0,0,8,0,15,2,15,0,0,0,0,31,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\OpSendMsgStatsImpl.java,org.apache.pulsar.client.impl.OpSendMsgStatsImpl,class,2,2,0,2,8,1,0,0,28,0.875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,8,0,0,0,0,29,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\schema\SupportVersioningKeyValueSchemaTest.java,org.apache.pulsar.client.impl.schema.SupportVersioningKeyValueSchemaTest,class,10,10,0,10,4,1,0,37,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,86,0,0,0,0,2,16,8,30,0,30,0,0,0,0,28,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\main\java\org\apache\pulsar\metadata\bookkeeper\LongHierarchicalLedgerRangeIterator.java,org.apache.pulsar.metadata.bookkeeper.LongHierarchicalLedgerRangeIterator,class,6,10,4,6,9,1,0,13,5,0.61111116,0.0,0.0,6,0,3,1,0,2,5,0,0,2,3,0,0,2,0,1,2,0,1,96,4,0,1,1,0,3,1,3,1,4,1,0,2,1,81,0,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\test\java\org\apache\pulsar\broker\authorization\AuthorizationServiceTest.java,org.apache.pulsar.broker.authorization.AuthorizationServiceTest,class,7,8,1,7,9,1,0,14,0,0.25,0.0,0.0,8,0,6,1,0,1,7,0,0,0,1,0,0,0,0,1,0,0,0,44,1,0,0,0,0,42,0,8,0,8,1,0,0,0,43,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\auth\AuthenticationServiceTest.java,org.apache.pulsar.broker.auth.AuthenticationServiceTest$MockAuthenticationProviderAlwaysFail,innerclass,3,3,0,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,4,0,0,0,0,0,0,0,0,21,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\test\java\org\apache\pulsar\transaction\coordinator\test\MockedBookKeeperTestCase.java,org.apache.pulsar.transaction.coordinator.test.MockedBookKeeperTestCase,class,13,17,4,13,13,1,3,27,21,0.7714286,0.0,0.0,10,0,6,0,4,0,10,0,0,0,7,0,0,0,7,0,0,0,3,66,1,1,0,2,1,15,4,10,4,9,1,0,0,0,59,1025,5
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\v5\V5ScalableSubscriptionAdminTest.java,org.apache.pulsar.client.api.v5.V5ScalableSubscriptionAdminTest,class,6,6,0,6,5,3,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,26,0,2,1,0,0,4,5,11,3,11,2,0,0,0,93,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\Transaction.java,org.apache.pulsar.client.api.v5.Transaction,interface,2,12,10,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\schema\generic\GenericSchemaImpl.java,org.apache.pulsar.client.impl.schema.generic.GenericSchemaImpl,class,9,21,12,9,7,4,2,11,4,0.5,0.0,0.0,4,2,3,0,1,0,4,0,0,0,1,0,0,0,1,0,1,0,2,28,4,0,0,1,0,5,0,1,2,2,1,0,0,1,48,1025,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\NonDurableCursorTest.java,org.apache.bookkeeper.mledger.impl.NonDurableCursorTest,class,23,23,0,23,41,2,0,110,196,0.5,0.0,0.0,28,0,5,0,0,23,28,0,0,0,1,1,0,1,0,0,1,0,13,583,1,4,0,5,2,126,209,168,13,157,1,3,0,5,182,1,8
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\PulsarClientException.java,org.apache.pulsar.client.api.v5.PulsarClientException,class,1,20,19,1,3,72,34,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\TopicListWatcherTest.java,org.apache.pulsar.client.impl.TopicListWatcherTest,class,20,21,1,20,6,1,0,54,1,0.5833334,0.0,0.0,6,1,5,1,0,0,5,0,0,0,6,0,0,6,0,0,0,0,11,88,1,0,0,0,0,17,13,24,0,25,0,0,0,2,69,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\secrets\src\test\java\org\apache\pulsar\functions\secretsproviderconfigurator\KubernetesSecretsProviderConfiguratorTest.java,org.apache.pulsar.functions.secretsproviderconfigurator.KubernetesSecretsProviderConfiguratorTest,class,4,4,0,4,4,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,3,0,13,0,9,0,9,1,0,0,0,24,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\impl\DelayedDeliveryPoliciesImpl.java,org.apache.pulsar.common.policies.data.impl.DelayedDeliveryPoliciesImpl$DelayedDeliveryPoliciesImplBuilder,innerclass,3,3,0,3,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,20,4,0,0,0,0,0,0,3,0,3,0,0,0,0,13,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\KeySharedSubscriptionDisabledBrokerCacheTest.java,org.apache.pulsar.client.api.KeySharedSubscriptionDisabledBrokerCacheTest,class,28,29,1,28,28,3,0,111,37,0.85,0.0,0.0,10,1,6,2,2,0,8,0,0,0,4,3,0,4,0,0,4,0,10,167,6,5,2,2,2,33,23,50,4,50,5,0,0,4,150,1,6
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\admin\TopicPoliciesDisableTest.java,org.apache.pulsar.broker.admin.TopicPoliciesDisableTest,class,12,12,0,12,41,3,0,55,0,0.73214287,0.0,0.0,14,0,13,0,1,0,14,0,0,0,4,0,0,4,0,0,4,0,3,253,0,0,0,27,0,58,21,15,5,15,1,0,0,0,61,1,12
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\transaction\exception\pendingack\TransactionPendingAckException.java,org.apache.pulsar.broker.transaction.exception.pendingack.TransactionPendingAckException,class,2,4,2,2,3,8,2,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,1,1,0,1,0,0,1,0,21,1025,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\SchemaCompatibilityStrategy.java,org.apache.pulsar.common.policies.data.SchemaCompatibilityStrategy,enum,2,8,6,2,13,1,0,0,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,10,0,3,0,0,0,0,0,0,0,1,0,0,0,58,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\web\plugin\servlet\AdditionalServletDefinition.java,org.apache.pulsar.broker.web.plugin.servlet.AdditionalServletDefinition,class,2,6,4,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,19,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\persistent\DispatchRateLimiterAsyncTokenBucketImpl.java,org.apache.pulsar.broker.service.persistent.DispatchRateLimiterAsyncTokenBucketImpl,class,12,14,2,12,34,2,0,31,43,0.5714286,0.0,0.0,14,0,11,3,0,0,11,0,0,1,2,0,0,2,0,0,0,0,7,89,8,0,14,0,2,2,13,17,2,11,2,0,0,4,80,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\compaction\CompactedTopicImplTest.java,org.apache.pulsar.compaction.CompactedTopicImplTest,class,9,10,1,9,7,1,0,25,4,0.625,0.0,0.0,4,1,3,1,0,0,4,0,0,0,2,2,0,2,0,0,2,0,2,68,3,1,0,0,0,3,51,20,2,22,2,1,0,3,76,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\java-examples\src\main\java\org\apache\pulsar\functions\api\examples\ByteBufferSerDe.java,org.apache.pulsar.functions.api.examples.ByteBufferSerDe,class,2,2,0,2,2,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\integration\src\test\java\org\apache\pulsar\tests\integration\cli\SchemaUpdateStrategyTest.java,org.apache.pulsar.tests.integration.cli.SchemaUpdateStrategyTest$V2Data,innerclass,2,2,0,2,2,1,0,4,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,4,1,1,1,1,0,0,0,0,14,8,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\testinterceptor\BrokerTestInterceptor.java,org.apache.pulsar.broker.testinterceptor.BrokerTestInterceptor$TestManagedLedgerFactoryImpl,innerclass,11,11,0,11,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\testcontext\NonClosingProxyHandler.java,org.apache.pulsar.broker.testcontext.NonClosingProxyHandler,class,3,8,5,3,11,1,0,13,9,0.42857143,0.0,0.0,7,4,6,0,0,1,7,0,0,0,1,0,0,1,0,0,1,0,8,42,7,0,0,0,1,3,0,1,0,1,1,0,0,0,68,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-websocket\src\main\java\org\apache\pulsar\websocket\data\ConsumerMessage.java,org.apache.pulsar.websocket.data.ConsumerMessage,class,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\v5\V5DagWatchAutoReconnectTest.java,org.apache.pulsar.client.api.v5.V5DagWatchAutoReconnectTest,class,8,9,1,8,17,3,0,41,28,0.0,0.0,0.0,8,4,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,93,4,5,3,0,0,23,14,35,9,35,2,0,0,1,153,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\main\java\org\apache\pulsar\client\admin\internal\MetadataMigrationImpl.java,org.apache.pulsar.client.admin.internal.MetadataMigrationImpl$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
