App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\MemberUtilsTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/MemberUtilsTest.java,MemberUtilsTest.java,MemberUtilsTest,22,6,35,4,4,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\MethodUtilsTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/MethodUtilsTest.java,MethodUtilsTest.java,MethodUtilsTest,22,13,65,10,10,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\ServiceAnnotationUtilsTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/ServiceAnnotationUtilsTest.java,ServiceAnnotationUtilsTest.java,ServiceAnnotationUtilsTest,27,8,35,6,6,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\annotation\processing\util\TypeUtilsTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/annotation/processing/util/TypeUtilsTest.java,TypeUtilsTest.java,TypeUtilsTest,57,25,233,23,23,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\CompilerTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/CompilerTest.java,CompilerTest.java,CompilerTest,2,1,2,1,1,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\TestProcessor.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/TestProcessor.java,TestProcessor.java,TestProcessor,9,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\TestService.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/TestService.java,TestService.java,TestService,8,5,0,3,0,3,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-processor\src\test\java\org\apache\dubbo\metadata\tools\TestServiceImpl.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-processor/src/test/java/org/apache/dubbo/metadata/tools/TestServiceImpl.java,TestServiceImpl.java,TestServiceImpl,2,2,1,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-report-nacos\src\test\java\org\apache\dubbo\metadata\store\nacos\RetryTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-report-nacos/src/test/java/org/apache/dubbo/metadata/store/nacos/RetryTest.java,RetryTest.java,RetryTest,13,7,7,3,3,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\dubbo\dubbo-metadata\dubbo-metadata-report-zookeeper\src\test\java\org\apache\dubbo\metadata\store\zookeeper\ZookeeperMetadataReportTest.java,dataset/projects/dubbo/dubbo-metadata/dubbo-metadata-report-zookeeper/src/test/java/org/apache/dubbo/metadata/store/zookeeper/ZookeeperMetadataReportTest.java,ZookeeperMetadataReportTest.java,ZookeeperMetadataReportTest,30,18,152,9,9,0,true,true,false,false,false,false,false,false,false,false
