App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\PaxosRepairHistoryTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/PaxosRepairHistoryTest.java,PaxosRepairHistoryTest.java,RandomWithCanonical,42,37,127,12,8,4,true,false,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\PaxosRepairTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/PaxosRepairTest.java,PaxosRepairTest.java,Topology,15,12,36,3,3,0,true,false,false,false,true,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\PaxosStateTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/PaxosStateTest.java,PaxosStateTest.java,PaxosStateTest,34,16,131,6,6,0,true,true,false,false,true,false,false,true,false,true
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\PaxosVerbHandlerOutOfRangeTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/PaxosVerbHandlerOutOfRangeTest.java,PaxosVerbHandlerOutOfRangeTest.java,PaxosVerbHandlerOutOfRangeTest,34,15,52,6,6,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosBallotTrackerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosBallotTrackerTest.java,PaxosBallotTrackerTest.java,PaxosBallotTrackerTest,24,9,61,6,5,1,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosRowsTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosRowsTest.java,PaxosRowsTest.java,PaxosRowsTest,42,8,31,2,2,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosStateTrackerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosStateTrackerTest.java,PaxosStateTrackerTest.java,PaxosStateTrackerTest,43,11,58,4,4,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosUncommittedTests.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosUncommittedTests.java,PaxosUncommittedTests.java,PaxosUncommittedTests,21,7,9,0,0,0,true,true,false,false,false,false,false,false,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosUncommittedTrackerIntegrationTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosUncommittedTrackerIntegrationTest.java,PaxosUncommittedTrackerIntegrationTest.java,PaxosUncommittedTrackerIntegrationTest,22,5,30,2,2,0,true,true,false,false,true,false,false,true,false,false
GitHub,relation_test_code_smell_ML,C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\cassandra\test\unit\org\apache\cassandra\service\paxos\uncommitted\PaxosUncommittedTrackerTest.java,dataset/projects/cassandra/test/unit/org/apache/cassandra/service/paxos/uncommitted/PaxosUncommittedTrackerTest.java,PaxosUncommittedTrackerTest.java,PaxosUncommittedTrackerTest,29,11,69,6,6,0,true,true,false,false,true,false,false,true,false,false
