project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
cassandra,apache/cassandra/auth/CassandraRoleManager,CassandraRoleManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CassandraRoleManagerTest.java,1,5,1,9,1,2,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
cassandra,apache/cassandra/auth/CreateAndAlterRole,CreateAndAlterRole,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CreateAndAlterRoleTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/CustomAuthenticator,CustomAuthenticator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/CustomAuthenticatorTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cassandra,apache/cassandra/auth/DataResource,DataResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/DataResource.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/FunctionResource,FunctionResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/FunctionResource.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/FunctionResourceTest.java,1,2,1,5,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/GrantAndRevoke,GrantAndRevoke,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/GrantAndRevokeTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/IRoleManager,IRoleManager,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/IRoleManager.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/JMXResource,JMXResource,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/JMXResource.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsAuthenticator,MutualTlsAuthenticator,dataset/projects/cassandra/src/java/org/apache/cassandra/auth/MutualTlsAuthenticator.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsAuthenticatorTest.java,1,1,1,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsCertificateValidityPeriodValidator,MutualTlsCertificateValidityPeriodValidator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsCertificateValidityPeriodValidatorTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cassandra,apache/cassandra/auth/MutualTlsInternodeAuthenticator,MutualTlsInternodeAuthenticator,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/cassandra/test/unit/org/apache/cassandra/auth/MutualTlsInternodeAuthenticatorTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
