project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
quarkus,com/example/grpc/hibernate/BlockingRaw,BlockingRaw,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/test/java/com/example/grpc/hibernate/BlockingRawTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/hibernate/Resources,Resources,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/test/java/com/example/grpc/hibernate/TestResources.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/hibernate/Service,Service,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/main/java/com/example/grpc/hibernate/TestService.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/hibernate/VertxBlockingMutiny,VertxBlockingMutiny,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/test/java/com/example/grpc/hibernate/VertxBlockingMutinyTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/grpc/hibernate/VertxBlockingRaw,VertxBlockingRaw,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate/src/test/java/com/example/grpc/hibernate/VertxBlockingRawTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/reactive/ReactiveService,ReactiveService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate-reactive/src/test/java/com/example/reactive/ReactiveServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/reactive/VertxReactiveService,VertxReactiveService,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/grpc-hibernate-reactive/src/test/java/com/example/reactive/VertxReactiveServiceTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,com/example/reactivejackson/SimpleEndpoint,SimpleEndpoint,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/vertx-web-jackson/src/test/java/com/example/reactivejackson/SimpleEndpointTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/github/famod/modmono_quarkus/dist/HelloResource,HelloResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/maven/src/test/resources-filtered/projects/test-module-dependency/app/src/test/java/com/github/famod/modmono_quarkus/dist/HelloResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,com/module/Person,Person,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/test-with-sidecar-module/my-module/src/test/java/com/module/PersonTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
quarkus,common/src/test/,,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/builder/multi-module-project/common/src/test/Test.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,funcTest/java/ft/SimpleBean,SimpleBean,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/additional-source-sets/src/funcTest/java/ft/SimpleBeanTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quarkus,io/playground/HelloResource,HelloResource,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/integration-tests/gradle/src/main/resources/compile-only-lombok/src/test/java/io/playground/HelloResourceTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
quarkus,io/quarkus/agroal/test/ConfigActiveFalseDefaultDatasourceDynamicInjection,ConfigActiveFalseDefaultDatasourceDynamicInjection,,C:/Users/largu/Documents/Vietnam/dataset/projects/quarkus/extensions/agroal/deployment/src/test/java/io/quarkus/agroal/test/ConfigActiveFalseDefaultDatasourceDynamicInjectionTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
