project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
hibernate-orm,org/hibernate/action/queue/internal/FlushCoordinator,FlushCoordinator,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/FlushCoordinator.java,,1,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/GraphBasedActionQueue,GraphBasedActionQueue,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/GraphBasedActionQueue.java,,1,6,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/audit/GraphAuditMutationCollector,GraphAuditMutationCollector,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/audit/GraphAuditMutationCollector.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/constraint/ConstraintModelBuilder,ConstraintModelBuilder,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/constraint/ConstraintModelBuilder.java,,1,6,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/constraint/UniqueSlotExtractor,UniqueSlotExtractor,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/constraint/UniqueSlotExtractor.java,,1,5,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/cyclebreak/CycleBreakPatcher,CycleBreakPatcher,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/cyclebreak/CycleBreakPatcher.java,,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/Decomposer,Decomposer,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/Decomposer.java,,1,6,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/collection/AbstractOneToManyDecomposer,AbstractOneToManyDecomposer,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/collection/AbstractOneToManyDecomposer.java,,1,4,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/collection/BasicCollectionDecomposer,BasicCollectionDecomposer,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/collection/BasicCollectionDecomposer.java,,1,8,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/DecompositionHelper,DecompositionHelper,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/DecompositionHelper.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/DeleteDecomposerStandard,DeleteDecomposerStandard,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/DeleteDecomposerStandard.java,,1,8,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/EntityInsertBindPlan,EntityInsertBindPlan,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/EntityInsertBindPlan.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/EntityInsertMutationPlanner,EntityInsertMutationPlanner,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/EntityInsertMutationPlanner.java,,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/EntityUpdateBindPlan,EntityUpdateBindPlan,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/EntityUpdateBindPlan.java,,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/HistoryEntityMutationPlanContributor,HistoryEntityMutationPlanContributor,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/HistoryEntityMutationPlanContributor.java,,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/InsertDecomposer,InsertDecomposer,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/InsertDecomposer.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/PostInsertHandling,PostInsertHandling,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/PostInsertHandling.java,,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/PostUpdateHandling,PostUpdateHandling,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/PostUpdateHandling.java,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/TemporalEntityMutationPlanContributor,TemporalEntityMutationPlanContributor,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/TemporalEntityMutationPlanContributor.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/UpdateDecomposer,UpdateDecomposer,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/UpdateDecomposer.java,,1,7,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/decompose/entity/UpdateValuesAnalysis,UpdateValuesAnalysis,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/decompose/entity/UpdateValuesAnalysis.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hibernate-orm,org/hibernate/action/queue/internal/exec/AbstractStepExecutor,AbstractStepExecutor,../dataset/projects/hibernate-orm/hibernate-core/src/main/java/org/hibernate/action/queue/internal/exec/AbstractStepExecutor.java,,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
