project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
netty,io/netty/channel/uring/IoUringSocketSslClientRenegotiate,IoUringSocketSslClientRenegotiate,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSslClientRenegotiateTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketSslEcho,IoUringSocketSslEcho,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSslEchoTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketSslGreeting,IoUringSocketSslGreeting,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSslGreetingTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketSslSessionReuse,IoUringSocketSslSessionReuse,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketSslSessionReuseTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketStartTls,IoUringSocketStartTls,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketStartTlsTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringSocketStringEcho,IoUringSocketStringEcho,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringSocketStringEchoTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringTcpInfo,IoUringTcpInfo,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/IoUringTcpInfo.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/IoUringWriteBeforeRegistered,IoUringWriteBeforeRegistered,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/IoUringWriteBeforeRegisteredTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/LinuxSocket,LinuxSocket,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/LinuxSocket.java,,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/LoadClass,LoadClass,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-classes-io_uring/src/test/java/io/netty/channel/uring/LoadClassTest.java,0,0,1,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/MsgHdrMemoryArray,MsgHdrMemoryArray,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/MsgHdrMemoryArrayTest.java,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/Native,Native,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/Native.java,,1,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/NativeStaticallyReferencedJniMethods,NativeStaticallyReferencedJniMethods,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/NativeStaticallyReferencedJniMethods.java,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
netty,io/netty/channel/uring/PendingOpMap,PendingOpMap,dataset/projects/netty/transport-classes-io_uring/src/main/java/io/netty/channel/uring/PendingOpMap.java,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/PendingOpMapTest.java,1,1,1,6,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
netty,io/netty/channel/uring/PollRemove,PollRemove,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/PollRemoveTest.java,0,0,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
netty,io/netty/channel/uring/SockaddrIn,SockaddrIn,,C:/Users/ismak/Documents/GitHub/relation_test_code_smell_ML/dataset/projects/netty/transport-native-io_uring/src/test/java/io/netty/channel/uring/SockaddrInTest.java,0,0,1,6,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
