project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_ExcessiveParameterList,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
guava,collect/testing/testers/ListSubListTester,ListSubListTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/ListSubListTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapCreationTester,MapCreationTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapCreationTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapEntrySetTester,MapEntrySetTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapEntrySetTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapPutAllTester,MapPutAllTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapPutAllTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapPutTester,MapPutTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapPutTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapRemoveTester,MapRemoveTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapRemoveTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/MapReplaceEntryTester,MapReplaceEntryTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceEntryTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/NavigableMapNavigationTester,NavigableMapNavigationTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/NavigableMapNavigationTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/NavigableSetNavigationTester,NavigableSetNavigationTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/NavigableSetNavigationTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guava,collect/testing/testers/SortedMapNavigationTester,SortedMapNavigationTester,dataset/projects/guava/android/guava-testlib/src/com/google/common/collect/testing/testers/SortedMapNavigationTester.java,,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
