project,class_key,class_name,class_file,test_file,has_code_smell,code_smell_total,has_test_smell,test_smell_total,code_smell_CouplingBetweenObjects,code_smell_CyclomaticComplexity,code_smell_GodClass,code_smell_TooManyFields,code_smell_TooManyMethods,test_smell_App,test_smell_Version,test_smell_RelativeTestFilePath,test_smell_RelativeProductionFilePath,test_smell_Assertion Roulette,test_smell_Conditional Test Logic,test_smell_Constructor Initialization,test_smell_Default Test,test_smell_EmptyTest,test_smell_Exception Catching Throwing,test_smell_General Fixture,test_smell_Mystery Guest,test_smell_Print Statement,test_smell_Redundant Assertion,test_smell_Sensitive Equality,test_smell_Verbose Test,test_smell_Sleepy Test,test_smell_Eager Test,test_smell_Lazy Test,test_smell_Duplicate Assert,test_smell_Unknown Test,test_smell_IgnoredTest,test_smell_Resource Optimism,test_smell_Magic Number Test,test_smell_Dependent Test
spring-boot,org/springframework/boot/cloudfoundry/autoconfigure/actuate/endpoint/servlet/SkipSslVerificationHttpRequestFactory,SkipSslVerificationHttpRequestFactory,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/module/spring-boot-cloudfoundry/src/test/java/org/springframework/boot/cloudfoundry/autoconfigure/actuate/endpoint/servlet/SkipSslVerificationHttpRequestFactoryTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/AbstractConfigurationMetadata,AbstractConfigurationMetadata,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata/src/test/java/org/springframework/boot/configurationmetadata/AbstractConfigurationMetadataTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/ConfigurationMetadataRepositoryJsonBuilder,ConfigurationMetadataRepositoryJsonBuilder,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata/src/test/java/org/springframework/boot/configurationmetadata/ConfigurationMetadataRepositoryJsonBuilderTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/JsonReader,JsonReader,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata/src/test/java/org/springframework/boot/configurationmetadata/JsonReaderTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/SentenceExtractor,SentenceExtractor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata/src/test/java/org/springframework/boot/configurationmetadata/SentenceExtractorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/changelog/Changelog,Changelog,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/test/java/org/springframework/boot/configurationmetadata/changelog/ChangelogTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/changelog/Changelog,Changelog,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/test/java/org/springframework/boot/configurationmetadata/changelog/TestChangelog.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/changelog/ChangelogGenerator,ChangelogGenerator,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/test/java/org/springframework/boot/configurationmetadata/changelog/ChangelogGeneratorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/changelog/ChangelogWriter,ChangelogWriter,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/test/java/org/springframework/boot/configurationmetadata/changelog/ChangelogWriterTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationmetadata/changelog/Difference,Difference,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-metadata-changelog-generator/src/test/java/org/springframework/boot/configurationmetadata/changelog/DifferenceTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/AbstractMetadataGeneration,AbstractMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/AbstractMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/ConstructorParameterPropertyDescriptor,ConstructorParameterPropertyDescriptor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/ConstructorParameterPropertyDescriptorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/DeducedImmutablePropertiesMetadataGeneration,DeducedImmutablePropertiesMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/DeducedImmutablePropertiesMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/EndpointMetadataGeneration,EndpointMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/EndpointMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/GenericsMetadataGeneration,GenericsMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/GenericsMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/ImmutablePropertiesMetadataGeneration,ImmutablePropertiesMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/ImmutablePropertiesMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/IncrementalBuildMetadataGeneration,IncrementalBuildMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/IncrementalBuildMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/InheritanceMetadataGeneration,InheritanceMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/InheritanceMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/JavaBeanPropertyDescriptor,JavaBeanPropertyDescriptor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/JavaBeanPropertyDescriptorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/LombokMetadataGeneration,LombokMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/LombokMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/LombokPropertyDescriptor,LombokPropertyDescriptor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/LombokPropertyDescriptorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/MergeMetadataGeneration,MergeMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/MergeMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/MetadataStore,MetadataStore,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/MetadataStoreTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/MethodBasedMetadataGeneration,MethodBasedMetadataGeneration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/MethodBasedMetadataGenerationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/NameAnnotationProperties,NameAnnotationProperties,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/NameAnnotationPropertiesTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/Project,Project,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/TestProject.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/PropertyDescriptor,PropertyDescriptor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/PropertyDescriptorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/PropertyDescriptorResolver,PropertyDescriptorResolver,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolverTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/TypeUtils,TypeUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/TypeUtilsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/fieldvalues/javac/JavaCompilerFieldValuesProcessor,JavaCompilerFieldValuesProcessor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/fieldvalues/javac/JavaCompilerFieldValuesProcessorTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/metadata/ItemHint,ItemHint,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/metadata/ItemHintTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/metadata/ItemMetadata,ItemMetadata,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/metadata/ItemMetadataTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/metadata/JsonConverter,JsonConverter,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/metadata/TestJsonConverter.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/support/ConventionUtils,ConventionUtils,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/support/ConventionUtilsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/test/ConfigurationMetadataAnnotationProcessor,ConfigurationMetadataAnnotationProcessor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/test/TestConfigurationMetadataAnnotationProcessor.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/test/ableAnnotationProcessor,ableAnnotationProcessor,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/configuration-metadata/spring-boot-configuration-processor/src/test/java/org/springframework/boot/configurationprocessor/test/TestableAnnotationProcessor.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/configurationprocessor/tests/ConfigurationProcessorIntegration,ConfigurationProcessorIntegration,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/integration-test/spring-boot-configuration-processor-integration-tests/src/test/java/org/springframework/boot/configurationprocessor/tests/ConfigurationProcessorIntegrationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/ApplicationPidFileWriter,ApplicationPidFileWriter,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/ApplicationPidFileWriterTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/ConfigurationWarningsApplicationContextInitializer,ConfigurationWarningsApplicationContextInitializer,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/ConfigurationWarningsApplicationContextInitializerTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/ContextIdApplicationContextInitializer,ContextIdApplicationContextInitializer,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/ContextIdApplicationContextInitializerTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/FileEncodingApplicationListener,FileEncodingApplicationListener,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/FileEncodingApplicationListenerTests.java,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
spring-boot,org/springframework/boot/context/TypeExcludeFilter,TypeExcludeFilter,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/TypeExcludeFilterTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/annotation/Configurations,Configurations,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/annotation/ConfigurationsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/annotation/UserConfigurations,UserConfigurations,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/annotation/UserConfigurationsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigData,ConfigData,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataActivationContext,ConfigDataActivationContext,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataActivationContextTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataBootstrap,ConfigDataBootstrap,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/TestConfigDataBootstrap.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataEnvironment,ConfigDataEnvironment,../dataset/projects/spring-boot/core/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironment.java,,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataEnvironmentContributor,ConfigDataEnvironmentContributor,../dataset/projects/spring-boot/core/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributor.java,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributorTests.java,1,2,1,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataEnvironmentContributorPlaceholdersResolver,ConfigDataEnvironmentContributorPlaceholdersResolver,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributorPlaceholdersResolverTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataEnvironmentContributors,ConfigDataEnvironmentContributors,../dataset/projects/spring-boot/core/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributors.java,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributorsTests.java,1,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataEnvironmentUpdateListener,ConfigDataEnvironmentUpdateListener,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/TestConfigDataEnvironmentUpdateListener.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataImporter,ConfigDataImporter,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataImporterTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLoader,ConfigDataLoader,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLoaderTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLoaders,ConfigDataLoaders,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLoadersTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocation,ConfigDataLocation,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocationBindHandler,ConfigDataLocationBindHandler,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationBindHandlerTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocationNotFoundException,ConfigDataLocationNotFoundException,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationNotFoundExceptionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocationResolver,ConfigDataLocationResolver,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationResolverTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocationResolvers,ConfigDataLocationResolvers,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationResolversTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataLocationRuntimeHints,ConfigDataLocationRuntimeHints,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationRuntimeHintsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataNotFoundFailureAnalyzer,ConfigDataNotFoundFailureAnalyzer,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataNotFoundFailureAnalyzerTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataProperties,ConfigDataProperties,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataPropertiesTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataPropertiesRuntimeHints,ConfigDataPropertiesRuntimeHints,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataPropertiesRuntimeHintsTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-boot,org/springframework/boot/context/config/ConfigDataResourceNotFoundException,ConfigDataResourceNotFoundException,,C:/Users/largu/Documents/Vietnam/dataset/projects/spring-boot/core/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataResourceNotFoundExceptionTests.java,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
